,Unnamed: 0,comments,estimated_rating_flair,estimated_rating_textblob,estimated_rating_asent,pos_value_asent,neg_value_asent,probability,estimated_sentiment_flair,estimated_sentiment_textblob,compound_value_asent,neu_value_asent,estimated_subjectivity_textblob
26029,26029,"The location was good, easy to reach our activities (F1 weekend) by public transport. Rooms could've been cleaner, there were some circular burn marks on the carpet and on the curtains (they seem like cigarette marks) the carpet also had some stains, other than that, the room had what we needed, water bottles, very good shower pressure, minifridge, etc. Incredibly helpful and nice staff.",0.7190832045002489,3.720833333333333,3.269419718692664,0.3469193218782012,0.0132763845037535,0.9898040294647216,NEGATIVE,0.4883333333333333,0.6814757565561965,0.6398042936180451,0.6507142857142857
26033,26033,"It was easy to check-in you just have to show your passport, they give you a keycard which can access the unit and the wifi password and you’re done. The receptionists are easy to talk to. We even asked for spare keycards. They also let us leave our luggage at the lobby after check-out because we were going somewhere else.
The area is walkable there are a lot of nearby restaurants, a 7 11, and of course tiong bahru market which served great food.
The only problems I have with this is the maintenance of the unit and the size of the unit. Its way smaller that the picture on the website. The carpet was REALLY dirty. They didnt maintain that at all and some closet doors were broken. We tried to open the ref but its really dirty so we couldnt use it. You have to request for cleaning but even after that the place didnt really seem clean. 
There is a twin bed and the bathroom is pretty decently sized though. The water heater is working and the pressure is alright too.",0.7085430767977218,2.7019230769230766,3.0455911052254034,0.0760638393799953,0.0829574404411155,0.9934955835342408,NEGATIVE,0.0807692307692307,0.0319972038426478,0.6871325663327353,0.691025641025641
26035,26035,More like an old school cheap hostel. Mutton dressed up as lamb.,0.6909121188915296,3.333333333333333,3.0123118932704624,0.131578947368421,0.0,0.999795138835907,NEGATIVE,0.3333333333333333,0.1805787796286538,0.3684210526315789,0.4666666666666666
26045,26045,Exactly as advertised,4.983749723477168,3.125,2.8108825044289905,0.0,0.0,0.9941861629486084,POSITIVE,0.25,0.0,0.0,0.25
26049,26049,"An ""Ok"" place to stay with its space & closeness to Tiong Bahru Market however service & cleanliness needs improvement.",0.712288826359911,3.75,3.2818443873303496,0.1984732824427481,0.0,0.992177426815033,NEGATIVE,0.5,0.6369499429264264,0.8015267175572519,0.5
26051,26051,The hotel needs upgrading,1.1251016861435057,2.5,2.8108825044289905,0.0,0.0,0.8778911232948303,NEGATIVE,0.0,0.0,0.0,0.0
26053,26053,"Everything is very basic, 2 hangers in the wardrobe, no hand or face towels, bathroom floor and walls are dirty, air conditioning is not cold enough very hard to get comfortable sleep …",0.6922131975272934,2.383680555555556,3.0951145323346374,0.1435100346631929,0.1499790254564723,0.9993247985839844,NEGATIVE,-0.0465277777777777,0.1795790543041804,0.7065109398803348,0.6611111111111111
26106,26106,Thank you Kim for your hospitality.,3.6660723770872536,2.5,3.1904400058054967,0.2941176470588235,0.0,0.9174207448959352,POSITIVE,0.0,0.3611575592573076,0.7058823529411765,0.0
26128,26128,"Overall good but she entered in our apartment when we were inside, and without warning. 
There's a picture of a pool but there is no pool.
The rest ok, no other issues",1.85126780279868,3.2890625,3.0423012875381628,0.0781010719754977,0.0365296803652968,0.7533918023109436,NEGATIVE,0.315625,0.1342656285704372,0.5520359143258722,0.36875
26134,26134,"Everything was nice and smooth , was about to give it a 10/10 until i realise i cant bring in guest or visitors. Not even a single person so it ruined the whole idea",0.6905117853180543,3.2053571428571423,3.0504931200710765,0.0522388059701492,0.1262618334846973,0.999940037727356,NEGATIVE,0.2821428571428571,-0.0509158732102483,0.8214993605451535,0.5285714285714286
26147,26147,Some of the attributes in the add was not included.,0.6934459612437034,2.5,2.8108825044289905,0.0,0.0,0.9988799691200256,NEGATIVE,0.0,0.0,0.0,0.0
26161,26161,Small room but close to the metro to get to where you’d like to go.,3.3618727239311568,1.875,3.247567424591413,0.1688311688311688,0.0,0.8957650661468506,POSITIVE,-0.25,0.5023310149673528,0.8311688311688312,0.4
26166,26166,"We would say the biggest issue would be the wifi. It was almost as if , if you used it too much during the day, you’d be in the middle of a show on Netflix in the evening, it would cut back on its speed where you couldn’t stream at all. It was very frustrating. It took us 3 days to watch a two hour movie. The bathroom in our room had just slats for a floor and that wasn’t very uncomfortable to stand on. When you'd have a shower, water sprayed out everywhere on the floor so the floor was always wet under those slats. On the other hand, many kudos to Kim (the manager). She was always very helpful and friendly. If you asked her for something, she always got right on it. Perfect location. Wei is prompt in answering any questions through Airbnb.",0.6913858693112036,2.742857142857143,2.96869286570975,0.1384219642566099,0.0558963898987304,0.9996237754821776,NEGATIVE,0.0971428571428571,0.0806105766498106,0.3511361912992052,0.4842261904761905
26167,26167,"Its like the pictures, I recommend",4.9116205841708025,2.5,3.2341700824603987,0.5,0.0,0.9994584918022156,POSITIVE,0.0,0.6123724356957946,0.5,0.0
26200,26200,Would stay here again!,4.917632772686991,2.5,2.8108825044289905,0.0,0.0,0.999152660369873,POSITIVE,0.0,0.0,0.0,0.0
26206,26206,nothing,0.7937535037460859,2.5,2.8108825044289905,0.0,0.0,0.9651050567626952,NEGATIVE,0.0,0.0,0.0,0.0
26208,26208,"The establishment is clean and very accessible especially since it is near the train station. the room is clean, however despite the photos, the room is much smaller than we thought.",0.8521319228566058,3.0503472222222223,3.222462897705988,0.1414885777450258,0.0,0.9473629593849182,NEGATIVE,0.2201388888888888,0.401923825269382,0.8585114222549742,0.63125
26209,26209,Definitely a cosy accommodation!,0.6944272294734893,2.5,3.1997838595601458,0.4279176201372998,0.0,0.9985264539718628,NEGATIVE,0.0,0.4573806958976695,0.5720823798627003,0.5
26210,26210,"The listing look exactly like the picture.
2 things might need to be improved:
1. The aircond is lower than 2nd floor and we sleep in 2nd floor feel like no aircond.
2. May consider to add a air purifier near the toilet, otherwise if someone use the toilet 2nd floor odor very bad. 
Check in was smooth. The room is clean.",2.077089241834345,2.535,3.019091108483213,0.142879482361947,0.0497098063768218,0.724617600440979,NEGATIVE,0.014,0.0612103489512341,0.5216964255469455,0.2716666666666666
26215,26215,"Nice place
but i dont have hot water at shower
overall good
thank you",4.943501620733002,3.46875,3.3197923483428533,0.3902439024390243,0.0,0.5021589994430542,NEGATIVE,0.3874999999999999,0.8624688162573726,0.6097560975609756,0.6125
26219,26219,"Personally, this is also a new experience worth trying.  Didn't think the room was that small, but quite cozy.  I think the room should be equipped with slippers because the stairs going up to the attic bed are quite cold",1.7454302779733954,2.2443181818181817,2.938800749466157,0.0532212885154061,0.0,0.7681092023849487,NEGATIVE,-0.1022727272727272,0.0754493182241785,0.2801120448179272,0.5007575757575757
26220,26220,"Awesome location for visiting little India! Would stay here again! However, check in was a bit of a hassle and was confusing. We did not know who to get our key from since no one greeted us upon arrival and felt very lost for awhile. The room itself was nice and looked like the pictures, but it definitely reeked with the smell of air freshener and papaya salad in the halls, lobby, and kitchen. The air freshener smell was very powerful and frequently sprayed with I believe automatic spray. The room itself was still a very nice stay and did not smell like air freshener",0.841975608348068,3.1192578125000003,3.084340879420344,0.1441636773753124,0.0662786047193399,0.9503605365753174,NEGATIVE,0.247703125,0.1607088812698097,0.6467005750482048,0.7
26228,26228,Will repeat again soon .,4.9105728189740585,2.5,2.8108825044289905,0.0,0.0,0.9904881715774536,POSITIVE,0.0,0.0,0.0,0.0
26239,26239,"Dusty, AC leakage, no soap, shampoo etc, not follow airbnb standar compliment",0.6905282485981821,1.5,3.122072060943306,0.160621761658031,0.1139896373056994,0.9999340772628784,NEGATIVE,-0.4,0.2263479546725356,0.7253886010362695,0.6
26249,26249,Was ok. Host is very prompt and active and communication was good,0.6952613465451168,3.2916666666666665,3.206014870967625,0.4733814961099163,0.0,0.9982263445854188,NEGATIVE,0.3166666666666666,0.5011079902007362,0.5266185038900837,0.5
26250,26250,"The place was ok.
Called about the aircon trouble (aircon was dripping) 
Host insisted that this was “normal”. 
I think the aircon had to be cleaned as it was not cold.
2nd to the last night the circuit breaker broke for about 2hrs. 
12am-2am",0.690458446986469,2.8125,2.9395408318952154,0.0709677419354838,0.0592315842301901,0.9999593496322632,NEGATIVE,0.125,-0.10548585325619,0.469800673834326,0.4027777777777777
26255,26255,Great stay. But just the lift itself is not good.,1.699221476651569,3.0625,2.972567400376176,0.3360655737704918,0.22033559728326,0.7748169302940369,NEGATIVE,0.225,-0.0235811206412271,0.4435988289462481,0.675
26260,26260,Definitely will come back again,4.92043808494543,2.5,3.187255541899844,0.4029850746268656,0.0,0.9990100860595704,POSITIVE,0.0,0.401923825269382,0.5970149253731343,0.25
26261,26261,Its a very nice place in a good location but the host needs to respond faster,0.7116514267706848,4.35,3.178778288370302,0.1150442477876106,0.0,0.9924012422561646,NEGATIVE,0.74,0.2382269569251487,0.8849557522123894,0.8
26263,26263,"The stay was OK overall. It was not amazing and the unit could have been cleaned a lot better (the floor was very dusty, luckily we brought our own indoor slippers) but considering we only used it to sleep and bathe, it was alright.",0.6916773665136873,2.8479166666666664,3.264311159762033,0.2744514996713012,0.0,0.9995183944702148,NEGATIVE,0.1391666666666666,0.6102038205850208,0.7255485003286988,0.6891666666666667
26272,26272,"Accommodation was accurate and did look like the photos. The place was clean and in a good location. Yyin was not good at communication. He read the messages but just did not reply most of the time. The instructions to get in were not comprehensive. Lots of stress for us with Yyin not replying until we were outside the property despite several messages sent by us over many hours previously. We had no idea if there would be a bed for us that night until we were stood outside when Yyin finally responded. Yyin  also agreed to an alternative bed make up before I booked. This did not happen. If I had known that it would not happen, I would have booked somewhere else. Maybe all the issues were to do with a language translation misunderstanding, I don’t know?",0.6904449484324275,2.9431818181818183,2.996050494742536,0.0698389870829362,0.0722094584237349,0.9999642372131348,NEGATIVE,0.1772727272727272,-0.0320547568601429,0.5852242817660561,0.4363636363636363
26273,26273,"Thank you for the prompt response to queries and booking! Although there was slight hiccups with collecting the key from the key box, Katherine’s response was prompt to send her staff down to facilitate the check-in. Thank you for the promptness!",4.901179346592547,2.274305555555556,3.0848177951854967,0.1921925450497594,0.0,0.9900094866752625,POSITIVE,-0.0902777777777777,0.2799475694177809,0.4744741216169072,0.6138888888888889
